node_id x y z rotation_angle_xaxis rotation_angle_yaxis rotation_angle_zaxis morphology model_processing model_name model_type
319 22.056553326365588 61.523815859591046 -35.76542408783634 0.0 0.0 0.0 None None LIF_exc point_process
320 19.825413224284834 91.71879368763386 34.45468558982074 0.0 0.0 0.0 None None LIF_exc point_process
321 4.911132127834713 -75.6595548040125 49.73006419858947 0.0 0.0 0.0 None None LIF_exc point_process
322 26.759034069487498 52.35355991562238 -4.737589801758159 0.0 0.0 0.0 None None LIF_exc point_process
323 -2.7080999765695375 98.07173453059418 -11.932485694914725 0.0 0.0 0.0 None None LIF_exc point_process
324 12.43496830038052 -49.66166397985357 8.13911797150991 0.0 0.0 0.0 None None LIF_exc point_process
325 -13.437715290242707 -55.40726567090496 44.37101261307388 0.0 0.0 0.0 None None LIF_exc point_process
326 -24.08509725922848 -40.738220256354 -28.455600853976264 0.0 0.0 0.0 None None LIF_exc point_process
327 11.151063515320999 8.544574866469702 33.92826556706077 0.0 0.0 0.0 None None LIF_exc point_process
328 21.89859073718948 2.08683657794543 -29.82325903275619 0.0 0.0 0.0 None None LIF_exc point_process
329 -17.303179597457348 65.46051195289431 23.917540706204747 0.0 0.0 0.0 None None LIF_exc point_process
330 -44.93071901988979 52.269798825925584 -0.42880563893352 0.0 0.0 0.0 None None LIF_exc point_process
331 25.43518791179205 -51.31004652360013 36.752384013087365 0.0 0.0 0.0 None None LIF_exc point_process
332 4.048375756596172 87.11711034138298 13.798583719808166 0.0 0.0 0.0 None None LIF_exc point_process
333 11.105272936608788 0.36296174189724084 28.52265192335054 0.0 0.0 0.0 None None LIF_exc point_process
334 -27.080669219713904 -47.57705432697857 -1.0088173330243104 0.0 0.0 0.0 None None LIF_exc point_process
335 -41.699523359549936 -74.65528841217989 19.079793975812958 0.0 0.0 0.0 None None LIF_exc point_process
336 23.416055352301825 -30.316888148119 -16.09240417494905 0.0 0.0 0.0 None None LIF_exc point_process
337 41.930648018057354 91.36839254521415 7.573518371574302 0.0 0.0 0.0 None None LIF_exc point_process
338 -6.4401192326181445 -8.74115853686449 -34.04428962219342 0.0 0.0 0.0 None None LIF_exc point_process
339 -35.5053477953493 85.678964450177 29.75352987965952 0.0 0.0 0.0 None None LIF_exc point_process
340 -9.395536380793326 -64.90422900736986 3.5907925018439726 0.0 0.0 0.0 None None LIF_exc point_process
341 5.307478220788503 56.834050013401615 36.93907659450206 0.0 0.0 0.0 None None LIF_exc point_process
342 -12.287291656755484 91.67729929712537 2.592307823969289 0.0 0.0 0.0 None None LIF_exc point_process
343 -7.794326838322651 -84.26630669612064 6.432993949212965 0.0 0.0 0.0 None None LIF_exc point_process
344 -14.840119565146177 -4.401845663740186 6.475958315525613 0.0 0.0 0.0 None None LIF_exc point_process
345 18.306499372447806 -69.13273771128637 21.649259174944067 0.0 0.0 0.0 None None LIF_exc point_process
346 -24.2272545619107 98.35285515339667 22.312577536191885 0.0 0.0 0.0 None None LIF_exc point_process
347 -13.488350390934214 61.89714322505996 14.140939873197132 0.0 0.0 0.0 None None LIF_exc point_process
348 -33.976623269916 11.24945201928075 16.256416994340196 0.0 0.0 0.0 None None LIF_exc point_process
349 33.231766162188855 -42.079013396745054 11.396019390151677 0.0 0.0 0.0 None None LIF_exc point_process
350 -34.61219060091786 -54.03122206117422 20.12968761369685 0.0 0.0 0.0 None None LIF_exc point_process
351 40.14982969787586 17.351730032899418 -7.972132161292242 0.0 0.0 0.0 None None LIF_exc point_process
352 -1.1408893424044002 108.32411487731976 -27.141308170114034 0.0 0.0 0.0 None None LIF_exc point_process
353 -29.397454267359883 35.129963838334746 -11.641445625923588 0.0 0.0 0.0 None None LIF_exc point_process
354 -37.3113244071738 75.90758574111719 20.20380225619862 0.0 0.0 0.0 None None LIF_exc point_process
355 33.272362117500094 23.605663760479448 34.69798214841084 0.0 0.0 0.0 None None LIF_exc point_process
356 -0.6784945225914485 -81.72787465000098 27.14548729885718 0.0 0.0 0.0 None None LIF_exc point_process
357 33.35548323117883 -51.01705929247112 12.890886727316431 0.0 0.0 0.0 None None LIF_exc point_process
358 -30.6391235734366 -23.757733851252247 22.06366057442608 0.0 0.0 0.0 None None LIF_exc point_process
359 12.798798213828425 -85.52261057384854 -42.59915986858792 0.0 0.0 0.0 None None LIF_exc point_process
360 13.417735228223082 -66.76964272127206 22.827265541412043 0.0 0.0 0.0 None None LIF_exc point_process
361 -24.841745535898763 23.82086100737141 -20.621788032665336 0.0 0.0 0.0 None None LIF_exc point_process
362 -29.935846905158325 -27.943404371945007 16.564507979083114 0.0 0.0 0.0 None None LIF_exc point_process
363 -21.649464199820365 -59.710226621202565 -30.871077358334258 0.0 0.0 0.0 None None LIF_exc point_process
364 18.1063299999933 -70.76786544044548 -42.310162415171405 0.0 0.0 0.0 None None LIF_exc point_process
365 -14.794539009494098 73.35132422097848 28.487063279819786 0.0 0.0 0.0 None None LIF_exc point_process
366 -23.114857539502637 -87.6705442785989 24.204453117931255 0.0 0.0 0.0 None None LIF_exc point_process
367 41.2560182145905 -74.18129712818762 -3.0717877393298467 0.0 0.0 0.0 None None LIF_exc point_process
368 -1.218197578431568 14.601839192802792 -10.140794025122311 0.0 0.0 0.0 None None LIF_exc point_process
369 -45.623859938357306 40.140256239677065 -3.560654297248028 0.0 0.0 0.0 None None LIF_exc point_process
370 -29.55385197068733 -17.30380218488506 -14.794800081726017 0.0 0.0 0.0 None None LIF_exc point_process
371 -19.627161169841607 -69.01016532421241 -24.263354481747403 0.0 0.0 0.0 None None LIF_exc point_process
372 -4.571160822260288 66.1598824056297 -16.0371057908987 0.0 0.0 0.0 None None LIF_exc point_process
373 -27.692109994102108 -53.492538557517996 1.2603926706826252 0.0 0.0 0.0 None None LIF_exc point_process
374 23.529681109082507 74.08219959816238 9.57910304280396 0.0 0.0 0.0 None None LIF_exc point_process
375 6.237870777040118 85.92335333184582 6.071660028887662 0.0 0.0 0.0 None None LIF_inh point_process
376 -36.97567649860803 -85.2605857306831 -31.51766249801706 0.0 0.0 0.0 None None LIF_inh point_process
377 -9.333031460241143 -5.8520081024721815 -21.50082241894975 0.0 0.0 0.0 None None LIF_inh point_process
378 -28.84886845338627 8.9739808275359 28.3331509846109 0.0 0.0 0.0 None None LIF_inh point_process
379 7.776086315720767 60.137274256818664 -6.162013029507357 0.0 0.0 0.0 None None LIF_inh point_process
380 30.29204095214213 78.22175698536803 32.18509416599037 0.0 0.0 0.0 None None LIF_inh point_process
381 -37.060047841034674 96.39584609314133 33.135148183419055 0.0 0.0 0.0 None None LIF_inh point_process
382 -14.980004642567268 75.15707988586638 35.414103856341114 0.0 0.0 0.0 None None LIF_inh point_process
383 21.25178771095964 28.311962309044283 -15.376502545960365 0.0 0.0 0.0 None None LIF_inh point_process
384 -6.503039026021014 -43.42125785218881 17.249866824796012 0.0 0.0 0.0 None None LIF_inh point_process
385 0.6649550874515842 -82.32660136331366 -32.72416826845765 0.0 0.0 0.0 None None LIF_inh point_process
386 11.743322664549055 98.44724424258963 -36.09256935181653 0.0 0.0 0.0 None None LIF_inh point_process
387 25.548086214547542 -45.32559572535345 -36.07095711409099 0.0 0.0 0.0 None None LIF_inh point_process
388 -25.52041370025597 -82.10462554398535 12.582712163506487 0.0 0.0 0.0 None None LIF_inh point_process
389 7.023388285886604 -62.86682219935095 46.212447698042574 0.0 0.0 0.0 None None LIF_inh point_process
390 21.948699586687564 65.58133584540073 26.4106353968609 0.0 0.0 0.0 None None LIF_inh point_process
391 48.94816969117118 30.37284481068975 4.743144308604607 0.0 0.0 0.0 None None LIF_inh point_process
392 13.22772493717867 9.582299959017618 -34.045964462691714 0.0 0.0 0.0 None None LIF_inh point_process
393 12.607957327842309 11.551273122810514 23.59366417969338 0.0 0.0 0.0 None None LIF_inh point_process
394 17.94674777309395 6.7615281475600275 40.46635956007816 0.0 0.0 0.0 None None LIF_inh point_process
395 -31.446728175353726 85.92615141828986 -27.867047476437623 0.0 0.0 0.0 None None LIF_inh point_process
396 -17.319714091214607 49.96099097737407 31.346642169770714 0.0 0.0 0.0 None None LIF_inh point_process
397 2.8731130067080106 101.93283659734955 -28.913078366160487 0.0 0.0 0.0 None None LIF_inh point_process
398 13.990716297677661 -9.584387268105296 -19.597575074699883 0.0 0.0 0.0 None None LIF_inh point_process
399 8.59322078683287 104.00733609288045 -10.860360911940147 0.0 0.0 0.0 None None LIF_inh point_process
400 -17.479818866314904 -21.96901536286112 34.119241649268474 0.0 0.0 0.0 None None LIF_inh point_process
401 -15.380616600259295 27.18711070894907 -35.493840457757926 0.0 0.0 0.0 None None LIF_inh point_process
402 10.800483600332425 3.82966107854549 -37.50032117587606 0.0 0.0 0.0 None None LIF_inh point_process
403 -41.807167103113564 77.25618912868356 19.849701784469776 0.0 0.0 0.0 None None LIF_inh point_process
404 25.069091892872123 77.29943109352222 8.037324976180226 0.0 0.0 0.0 None None LIF_inh point_process
405 -27.218585837414995 -88.68811688362949 40.53331416361788 0.0 0.0 0.0 None None LIF_inh point_process
406 31.745545513206547 13.817093720145914 -36.0793586408801 0.0 0.0 0.0 None None LIF_inh point_process
407 10.443911876432775 -78.18287301405634 5.226632913909745 0.0 0.0 0.0 None None LIF_inh point_process
408 14.290648289556463 33.29692728210442 -9.673372708952611 0.0 0.0 0.0 None None LIF_inh point_process
409 -26.620913154323624 2.4978966794195223 -36.64897271680027 0.0 0.0 0.0 None None LIF_inh point_process
410 -11.113170125030319 73.35009202656283 -22.60474967645071 0.0 0.0 0.0 None None LIF_inh point_process
411 24.774040122404408 33.320655429187354 34.07266861608474 0.0 0.0 0.0 None None LIF_inh point_process
412 -34.90959484818755 -18.407046703690074 -31.333938250874635 0.0 0.0 0.0 None None LIF_inh point_process
413 17.06141239207266 -44.11492227004251 2.3516865946844328 0.0 0.0 0.0 None None LIF_inh point_process
414 43.53586116850467 -48.206012563298025 12.599125279747186 0.0 0.0 0.0 None None LIF_inh point_process
415 -18.26529727906146 97.18299317809068 -40.47602104902355 0.0 0.0 0.0 None None LIF_inh point_process
416 -14.940414299974842 -58.06053345945868 35.26765613780331 0.0 0.0 0.0 None None LIF_inh point_process
417 -2.8330117357035376 -54.68969380233473 10.36104158601553 0.0 0.0 0.0 None None LIF_inh point_process
418 -11.082755475551895 -88.4524202087367 -42.51939628384753 0.0 0.0 0.0 None None LIF_inh point_process
419 30.82188141333459 31.125534003852707 29.739747969311736 0.0 0.0 0.0 None None LIF_inh point_process
420 4.409133637904531 77.76487999244804 -33.95105453801033 0.0 0.0 0.0 None None LIF_inh point_process
421 -35.77328456070739 34.70721724003888 13.218242570799058 0.0 0.0 0.0 None None LIF_inh point_process
422 -39.2620607723112 52.94700110395928 18.515974107531832 0.0 0.0 0.0 None None LIF_inh point_process
423 42.580374638213215 68.65446365910088 7.093333014446784 0.0 0.0 0.0 None None LIF_inh point_process
424 -29.430427785032197 -82.50985621437258 -15.927482992970047 0.0 0.0 0.0 None None LIF_inh point_process
425 -24.9274916188117 103.00158959777167 4.449575290739442 0.0 0.0 0.0 None None LIF_inh point_process
426 -15.878249521694691 80.56193225661818 20.773323913107053 0.0 0.0 0.0 None None LIF_inh point_process
427 -28.106826389277376 -63.16108248951825 30.010398401259 0.0 0.0 0.0 None None LIF_inh point_process
428 -23.557269387526496 23.852558617645784 -36.09306656932023 0.0 0.0 0.0 None None LIF_inh point_process
429 0.1298802091058275 -66.90242799586726 -43.86716397721897 0.0 0.0 0.0 None None LIF_inh point_process
430 13.89264643538555 -86.69276249435622 46.16958400990664 0.0 0.0 0.0 None None LIF_inh point_process
431 32.15149873582849 26.43245268731024 -4.389360679791942 0.0 0.0 0.0 None None LIF_inh point_process
432 12.84645160585874 -17.141861086170096 37.03343977842779 0.0 0.0 0.0 None None LIF_inh point_process
433 40.59801600363287 48.23736850322801 10.619398591203025 0.0 0.0 0.0 None None LIF_inh point_process
434 -23.40443455725409 -80.05532078834824 -26.088661360064005 0.0 0.0 0.0 None None LIF_inh point_process
435 7.272455799984466 29.393322234590293 -34.290926242395756 0.0 0.0 0.0 None None LIF_inh point_process
436 -17.92009509864366 102.84816520061287 10.19193881490888 0.0 0.0 0.0 None None LIF_inh point_process
437 -13.023970656115278 -74.92553464520292 -29.390073226930234 0.0 0.0 0.0 None None LIF_inh point_process
438 44.850646244328345 38.053236043735794 5.754515307643904 0.0 0.0 0.0 None None LIF_inh point_process
439 -5.426929393936094 -5.198862761637955 6.343168311969578 0.0 0.0 0.0 None None LIF_inh point_process
440 32.64246178682085 -26.173374303298587 -29.009988306649568 0.0 0.0 0.0 None None LIF_inh point_process
441 -33.80726889105736 -11.807014953303792 15.593433182505104 0.0 0.0 0.0 None None LIF_inh point_process
442 -8.290182504145713 93.5549043102611 -45.61935774393972 0.0 0.0 0.0 None None LIF_inh point_process
443 -0.7770922865182219 42.49222178341957 -29.299069707287295 0.0 0.0 0.0 None None LIF_inh point_process
444 -41.91301028026061 21.198646545496228 -12.663241057265479 0.0 0.0 0.0 None None LIF_inh point_process
445 17.867647655623017 39.04928344941489 -24.842532637824316 0.0 0.0 0.0 None None LIF_inh point_process
446 -1.9778763426862782 32.74858618348732 -33.8960099611833 0.0 0.0 0.0 None None LIF_inh point_process
447 -33.78995918095531 -83.05954194330846 27.557339570325635 0.0 0.0 0.0 None None LIF_inh point_process
448 -26.76147053325482 -25.606361737524985 30.749109268581034 0.0 0.0 0.0 None None LIF_inh point_process
449 -45.86310754497808 -23.794546214426305 -5.2076143798279215 0.0 0.0 0.0 None None LIF_inh point_process
